"","seed","alpha","deg","n","d","method","time","sig_diff","TPR","FPR","SHM"
"1",1234,0.01,3,200,243,0,0.0969999999506399,0,0.446808510638298,0.00141575410227544,283
"2",1235,0.01,3,200,243,0,0.103000000002794,0,0.420924574209246,0.00138135679934513,281
"3",1236,0.01,3,200,243,0,0.0749999999534339,0,0.413301662707838,0.00117691205567306,275
"4",1237,0.01,3,200,243,0,0.0879999999888241,0,0.435567010309278,0.00134672099009563,258
"5",1238,0.01,3,200,243,0,0.110999999917112,0,0.419512195121951,0.00138133324238135,278
"6",1239,0.01,3,200,243,0,0.0940000000409782,0,0.402877697841727,0.00143266475644699,285
"7",1240,0.01,3,200,243,0,0.0889999999199063,0,0.443324937027708,0.00136397735797586,267
"8",1241,0.01,3,200,243,0,0.0909999998984858,0,0.439716312056738,0.00119400948384676,274
"9",1242,0.01,3,200,243,0,0.271999999997206,0,0.422062350119904,0.00126210942829854,279
"10",1243,0.01,3,200,243,0,0.0889999999199063,0,0.391923990498812,0.00121102544859112,278
"11",1244,0.01,3,200,243,0,0.239999999990687,0,0.40045766590389,0.00150139903091517,309
"12",1245,0.01,3,200,243,0,0.0890000000363216,0,0.442660550458716,0.00136488492313992,290
"13",1246,0.01,3,200,243,0,0.0709999999962747,0,0.401960784313726,0.00175645026517283,311
"14",1247,0.01,3,200,243,0,0.0860000000102445,0,0.404597701149425,0.00122837547343638,285
"15",1248,0.01,3,200,243,0,0.0810000000055879,0,0.416666666666667,0.00117713291365986,273
"16",1249,0.01,3,200,243,0,0.0740000000223517,0,0.402877697841727,0.00144972028926184,294
"17",1250,0.01,3,200,243,0,0.0719999999273568,0,0.411622276029056,0.00126202333037724,272
"18",1251,0.01,3,200,243,0,0.0690000000176951,0,0.399527186761229,0.0012792958755501,290
"19",1252,0.01,3,200,243,0,0.0779999999795109,0,0.458715596330275,0.00121133536928668,274
"20",1253,0.01,3,200,243,0,0.078999999910593,0,0.397260273972603,0.001467301359813,299
"21",1254,0.01,3,200,243,0,0.084000000031665,0,0.450471698113208,0.0013134328358209,275
"22",1255,0.01,3,200,243,0,0.0879999999888241,0,0.436144578313253,0.00117679162260804,267
"23",1256,0.01,3,200,243,0,0.0770000000484288,0,0.440835266821346,0.00134770889487871,282
"24",1257,0.01,3,200,243,0,0.0829999999841675,0,0.390180878552972,0.00160240019092428,279
"25",1258,0.01,3,200,243,0,0.0760000000009313,0,0.381679389312977,0.00151732133115112,279
"26",1259,0.01,3,200,243,0,0.0829999999841675,0,0.394859813084112,0.0013646986574777,304
"27",1260,0.01,3,200,243,0,0.0979999999981374,0,0.38659793814433,0.00158538040606195,292
"28",1261,0.01,3,200,243,0,0.087000000057742,0,0.408983451536643,0.00131341043223143,285
"29",1262,0.01,3,200,243,0,0.0720000000437722,0,0.418316831683168,0.00139824366953704,282
"30",1263,0.01,3,200,243,0,0.0929999999934807,0,0.40661938534279,0.00126223859720943,283
"31",1264,0.01,3,200,243,0,0.0899999999674037,0,0.411027568922306,0.00131287297527707,269
"32",1265,0.01,3,200,243,0,0.0849999999627471,0,0.424096385542169,0.00122795647576491,268
"33",1266,0.01,3,200,243,0,0.0810000000055879,0,0.369668246445498,0.00131338802940625,289
"34",1267,0.01,3,200,243,0,0.090000000083819,0,0.468677494199536,0.00124535125729298,270
"35",1268,0.01,3,200,243,0,0.0760000000009313,0,0.43765903307888,0.00131273867975996,258
"36",1269,0.01,3,200,243,0,0.0779999999795109,0,0.405405405405405,0.0013642099519116,282
"37",1270,0.01,3,200,243,0,0.0670000000391155,0,0.424170616113744,0.00122810309243181,279
"38",1271,0.01,3,200,243,0,0.0910000000149012,0,0.430555555555556,0.00133067198935462,291
"39",1272,0.01,3,200,243,0,0.0949999999720603,0,0.409429280397022,0.00122770521433687,271
"40",1273,0.01,3,200,243,0,0.0740000000223517,0,0.39018691588785,0.00144999232357005,307
"41",1274,0.01,3,200,243,0,0.0940000000409782,0,0.434889434889435,0.00129599945431602,266
"42",1275,0.01,3,200,243,0,0.0879999999888241,0,0.393939393939394,0.00124601020704252,306
"43",1276,0.01,3,200,243,0,0.0890000000363216,0,0.371158392434988,0.00144986865895678,294
"44",1277,0.01,3,200,243,0,0.0799999999580905,0,0.393805309734513,0.00136525760704473,313
"45",1278,0.01,3,200,243,0,0.0839999999152496,0,0.380410022779043,0.0015185121992834,311
"46",1279,0.01,3,200,243,0,0.0879999999888241,0,0.377272727272727,0.00127966694534969,306
"47",1280,0.01,3,200,243,0,0.084000000031665,0,0.388613861386139,0.00133003666126695,279
"48",1281,0.01,3,200,243,0,0.239000000059605,0,0.433583959899749,0.00132992327365729,267
"49",1282,0.01,3,200,243,0,0.084000000031665,0,0.436619718309859,0.00114289613291711,268
"50",1283,0.01,3,200,243,0,0.0720000000437722,0,0.385167464114833,0.00144974501543552,298
"51",1234,0.01,5,200,243,0,0.0999999999767169,0,0.445578231292517,0.000923692718222405,352
"52",1235,0.01,5,200,243,0,0.278999999980442,0,0.398473282442748,0.000993252731445012,409
"53",1236,0.01,5,200,243,0,0.0949999999720603,0,0.428802588996764,0.00100973798155089,375
"54",1237,0.01,5,200,243,0,0.103999999933876,0,0.436305732484076,0.000941442289587648,384
"55",1238,0.01,5,200,243,0,0.103000000002794,0,0.414414414414414,0.000959183323912783,413
