"","seed","alpha","deg","n","d","method","time","sig_diff","TPR","FPR","SHM"
"1",1234,0.05,3,200,2187,0,554.371,0,0.445547140245495,0.00105290910080056,6919
"2",1235,0.05,3,200,2187,0,562.553,0,0.445487741262389,0.00103219515665492,6858
"3",1236,0.05,3,200,2187,0,582.421,0,0.45125199786894,0.00104117517207324,6826
"4",1237,0.05,3,200,2187,0,500.92,0,0.449759486905398,0.0010311290926336,6765
"5",1238,0.05,3,200,2187,0,476.285,0,0.464352972827549,0.00102924055898287,6703
"6",1239,0.05,3,200,2187,0,520.689,0,0.459858001092299,0.00105161689759624,6813
"7",1240,0.05,3,200,2187,0,576.728,0,0.452452726774459,0.00105349715022221,6819
"8",1241,0.05,3,200,2187,0,544.47,0,0.450263157894737,0.00103762808973694,6820
"9",1242,0.05,3,200,2187,0,458.028,0,0.455516014234875,0.00104701174812463,6775
"10",1243,0.05,3,200,2187,0,540.137,0,0.456740976645435,0.00103322710218716,6747
"11",1244,0.05,3,200,2187,0,554.585,0,0.454036770583533,0.00103343309865049,6745
"12",1245,0.05,3,200,2187,0,489.649,0,0.456017269293038,0.00102777352909852,6691
"13",1246,0.05,3,200,2187,0,517.194,0,0.454253611556982,0.00103887006089473,6797
"14",1247,0.05,3,200,2187,0,570.369,0,0.453120849933599,0.00103050633536463,6772
"15",1248,0.05,3,200,2187,0,615.963,0,0.448156987536462,0.00103490167178677,6813
"16",1249,0.05,3,200,2187,0,477.815,0,0.454196379594076,0.00104931179583385,6804
"17",1250,0.05,3,200,2187,0,434.749,0,0.458299812282113,0.00103405562390673,6741
"18",1251,0.05,3,200,2187,0,520.209,0,0.458760107816712,0.00102714667692209,6721
"19",1252,0.05,3,200,2187,0,571.421,0,0.451690178333777,0.00103385244262025,6774
"20",1253,0.05,3,200,2187,0,514.724,0,0.453174603174603,0.00102276767041437,6750
"21",1254,0.05,3,200,2187,0,481.306,0,0.463362643218758,0.00102757439713961,6723
"22",1255,0.05,3,200,2187,0,521.069,0,0.461559358869872,0.00104346086697433,6745
"23",1256,0.05,3,200,2187,0,558.574,0,0.445382585751979,0.00104955265329045,6871
"24",1257,0.05,3,200,2187,0,521.657,0,0.454497354497355,0.0010311372912852,6755
"25",1258,0.05,3,200,2187,0,493.232,0,0.466267257098203,0.00101252738469136,6671
"26",1259,0.05,3,200,2187,0,554.539,0,0.462820852077269,0.00101774568493824,6679
"27",1260,0.05,3,200,2187,0,545.975,0,0.463062098501071,0.00102673378761822,6719
"28",1261,0.05,3,200,2187,0,540.901,0,0.448349879259458,0.00103405519117885,6775
"29",1262,0.05,3,200,2187,0,499.354,0,0.440021373230029,0.00105791188782451,6922
"30",1263,0.05,3,200,2187,0,555.403,0,0.456415809420682,0.00104722996688828,6781
