"","seed","alpha","deg","n","d","method","time","sig_diff","TPR","FPR","SHM"
"45",1278,0.05,3,200,243,0,0.180000000051223,0,0.476082004555809,0.0043678553147927,458
"46",1279,0.05,3,200,243,0,0.157999999937601,0,0.488636363636364,0.00394137419167705,435
"47",1280,0.05,3,200,243,0,0.177000000025146,0,0.485148514851485,0.00438230028135391,437
"48",1281,0.05,3,200,243,0,0.152000000001863,0,0.506265664160401,0.0040920716112532,409
"49",1282,0.05,3,200,243,0,0.157999999937601,0,0.516431924882629,0.00397454923835355,418
"50",1283,0.05,3,200,243,0,0.182999999960884,0,0.483253588516746,0.0044515699885726,448
"51",1234,0.05,5,200,243,0,0.211999999941327,0,0.542517006802721,0.00287371067891415,422
"52",1235,0.05,5,200,243,0,0.205000000074506,0,0.487022900763359,0.00282563277049012,471
"53",1236,0.05,5,200,243,0,0.207999999984168,0,0.519417475728155,0.0028923003200356,449
"54",1237,0.05,5,200,243,0,0.212999999988824,0,0.517515923566879,0.00277297547114907,453
"55",1238,0.05,5,200,243,0,0.203000000095926,0,0.495495495495495,0.00303170443451005,488
"56",1239,0.05,5,200,243,0,0.184999999939464,0,0.503257328990228,0.00302900658851716,458
"57",1240,0.05,5,200,243,0,0.179000000003725,0,0.517515923566879,0.00263603841084542,437
"58",1241,0.05,5,200,243,0,0.190000000060536,0,0.51131221719457,0.00262049121364711,454
"59",1242,0.05,5,200,243,0,0.202000000048429,0,0.536443148688047,0.00233024347617497,442
"60",1243,0.05,5,200,243,0,0.216000000014901,0,0.516272189349112,0.0025011563565347,456
"61",1244,0.05,5,200,243,0,0.206000000005588,0,0.514372163388805,0.00279166952113448,467
"62",1245,0.05,5,200,243,0,0.199999999953434,0,0.480974124809741,0.00241471434443074,457
"63",1246,0.05,5,200,243,0,0.189000000013039,0,0.505443234836703,0.00275656610622196,458
"64",1247,0.05,5,200,243,0,0.173999999999069,0,0.523219814241486,0.00231152509288906,429
"65",1248,0.05,5,200,243,0,0.337999999988824,0,0.487844408427877,0.00296070646221249,463
"66",1249,0.05,5,200,243,0,0.220000000088476,0,0.541800643086817,0.00275557533332192,428
"67",1250,0.05,5,200,243,0,0.195000000065193,0,0.498432601880878,0.00282481039530225,463
"68",1251,0.05,5,200,243,0,0.194000000017695,0,0.523577235772358,0.00282369853167676,443
"69",1252,0.05,5,200,243,0,0.206000000005588,0,0.5136,0.00289264685745584,459
"70",1253,0.05,5,200,243,0,0.224000000045635,0,0.464183381088825,0.00287912803550925,525
"71",1254,0.05,5,200,243,0,0.206000000005588,0,0.537519142419602,0.00226042879649291,417
"72",1255,0.05,5,200,243,0,0.178000000072643,0,0.515673981191223,0.00260224957627844,444
"73",1256,0.05,5,200,243,0,0.204000000027008,0,0.521674140508221,0.0026550188420692,460
"74",1257,0.05,5,200,243,0,0.21999999997206,0,0.488619119878604,0.00280870011988354,478
"75",1258,0.05,5,200,243,0,0.185999999986961,0,0.531746031746032,0.00256765778257074,430
"76",1259,0.05,5,200,243,0,0.195999999996275,0,0.50297619047619,0.00241533480651627,453
"77",1260,0.05,5,200,243,0,0.192999999970198,0,0.504118616144975,0.00282331200164265,443
"78",1261,0.05,5,200,243,0,0.216000000014901,0,0.506410256410256,0.00306375695335901,473
"79",1262,0.05,5,200,243,0,0.177000000025146,0,0.465079365079365,0.00287577671647923,486
"80",1263,0.05,5,200,243,0,0.179000000003725,0,0.531626506024096,0.00244925922754132,441
"81",1264,0.05,5,200,243,0,0.187999999965541,0,0.526578073089701,0.0027033038479306,422
"82",1265,0.05,5,200,243,0,0.22199999995064,0,0.501445086705202,0.00231334715629659,453
"83",1266,0.05,5,200,243,0,0.199999999953434,0,0.566188197767145,0.00244770805518469,401
"84",1267,0.05,5,200,243,0,0.202999999979511,0,0.518110236220472,0.00273906940117095,448
"85",1268,0.05,5,200,243,0,0.216000000014901,0,0.531202435312024,0.00265447321550897,450
"86",1269,0.05,5,200,243,0,0.204000000027008,0,0.535493827160494,0.00272255612061437,444
"87",1270,0.05,5,200,243,0,0.180999999982305,0,0.503828483920367,0.0026885403109802,468
"88",1271,0.05,5,200,243,0,0.180999999982305,0,0.535493827160494,0.00200339035290492,396
"89",1272,0.05,5,200,243,0,0.214000000036322,0,0.4864,0.00308092564699439,483
"90",1273,0.05,5,200,243,0,0.198999999905936,0,0.51294498381877,0.00285807191388133,450
"91",1274,0.05,5,200,243,0,0.182999999960884,0,0.498387096774194,0.00287528453336528,452
"92",1275,0.05,5,200,243,0,0.168999999994412,0,0.486280487804878,0.00238042231089343,461
"93",1276,0.05,5,200,243,0,0.192999999970198,0,0.501547987616099,0.00267109566289403,459
"94",1277,0.05,5,200,243,0,0.1919999999227,0,0.50776397515528,0.00301344063008304,471
"95",1278,0.05,5,200,243,0,0.321999999927357,0,0.498387096774194,0.00280682537780896,456
"96",1279,0.05,5,200,243,0,0.195000000065193,0,0.514925373134328,0.00274071155723805,468
"97",1280,0.05,5,200,243,0,0.165000000037253,0,0.510673234811166,0.00261806981519507,433
"98",1281,0.05,5,200,243,0,0.147999999928288,0,0.476117103235747,0.00277397260273973,487
"99",1282,0.05,5,200,243,0,0.168999999994412,0,0.536277602523659,0.00256783360438244,431
"100",1283,0.05,5,200,243,0,0.170999999972992,0,0.498456790123457,0.0027054331261451,458
"101",1234,0.05,3,200,243,1,0.199000000022352,2674.18001270145,0.366430260047281,0.00533892812062907,549
"102",1235,0.05,3,200,243,1,0.180000000051223,2703.67716323052,0.311435523114355,0.00567891128619666,589
"103",1236,0.05,3,200,243,1,0.192000000039116,2688.26146268469,0.32541567695962,0.00540697277751245,556
"104",1237,0.05,3,200,243,1,0.1919999999227,2684.52295190835,0.371134020618557,0.00545507236494434,535
"105",1238,0.05,3,200,243,1,0.364000000059605,2693.45677751493,0.336585365853659,0.00545711898224731,550
"106",1239,0.05,3,200,243,1,0.180999999982305,2710.73286782885,0.309352517985612,0.0057818256242325,587
"107",1240,0.05,3,200,243,1,0.188000000081956,2687.345460512,0.370277078085642,0.00567755575257451,555
"108",1241,0.05,3,200,243,1,0.175999999977648,2685.231582675,0.335697399527187,0.00542421451233241,568
"109",1242,0.05,3,200,243,1,0.175999999977648,2663.53306359538,0.326139088729017,0.00549188156638013,570
"110",1243,0.05,3,200,243,1,0.160000000032596,2654.44968106037,0.31353919239905,0.00540697277751245,564
"111",1244,0.05,3,200,243,1,0.195999999996275,2699.74566758997,0.34324942791762,0.00539138742919539,566
"112",1245,0.05,3,200,243,1,0.20699999993667,2679.43939353614,0.373853211009174,0.00539129544640268,562
"113",1246,0.05,3,200,243,1,0.180999999982305,2684.67903609002,0.291666666666667,0.00600262614894016,612
"114",1247,0.05,3,200,243,1,0.1919999999227,2696.11660688801,0.324137931034483,0.00516941345071143,559
"115",1248,0.05,3,200,243,1,0.197000000043772,2710.65105749877,0.354166666666667,0.00527150826552024,552
"116",1249,0.05,3,200,243,1,0.170999999972992,2675.8316126274,0.34052757793765,0.00528721517260199,554
"117",1250,0.05,3,200,243,1,0.179000000003725,2704.28102356216,0.341404358353511,0.00571321372535644,559
"118",1251,0.05,3,200,243,1,0.180999999982305,2699.26661723598,0.352245862884161,0.00547538634735442,561
"119",1252,0.05,3,200,243,1,0.180999999982305,2673.04568647539,0.355504587155963,0.00518656270793169,557
"120",1253,0.05,3,200,243,1,0.194999999948777,2693.47671952012,0.317351598173516,0.00547678763372063,578
"121",1254,0.05,3,200,243,1,0.190000000060536,2687.38051886034,0.358490566037736,0.00539019189765458,557
"122",1255,0.05,3,200,243,1,0.186999999918044,2700.78423487203,0.356626506024096,0.00540641948357608,547
"123",1256,0.05,3,200,243,1,0.195999999996275,2730.78044374394,0.352668213457077,0.00537377597325054,563
"124",1257,0.05,3,200,243,1,0.179000000003725,2699.84060620911,0.34625322997416,0.00550611980498449,538
"125",1258,0.05,3,200,243,1,0.192000000039116,2714.16414250332,0.315521628498728,0.00579650845608292,564
"126",1259,0.05,3,200,243,1,0.175000000046566,2700.83357849079,0.357476635514019,0.00537350096381843,560
"127",1260,0.05,3,200,243,1,0.195999999996275,2711.29963254119,0.319587628865979,0.00572782598319156,568
"128",1261,0.05,3,200,243,1,0.172000000020489,2706.90411585784,0.340425531914894,0.00515129805888172,548
"129",1262,0.05,3,200,243,1,0.199999999953434,2670.31989487326,0.331683168316832,0.0059510614715662,585
"130",1263,0.05,3,200,243,1,0.180999999982305,2651.27860000053,0.328605200945626,0.00542421451233241,563
"131",1264,0.05,3,200,243,1,0.190999999991618,2698.20175813903,0.345864661654135,0.0057459505541347,567
"132",1265,0.05,3,200,243,1,0.202999999979511,2697.24529419674,0.344578313253012,0.00550874918988982,558
"133",1266,0.05,3,200,243,1,0.190999999991618,2703.28841943444,0.319905213270142,0.00576526173947157,583
"134",1267,0.05,3,200,243,1,0.192999999970198,2664.58173705894,0.39907192575406,0.00506670306049336,531
"135",1268,0.05,3,200,243,1,0.183999999891967,2699.62153867657,0.346055979643766,0.00577945990180033,564
"136",1269,0.05,3,200,243,1,0.182000000029802,2675.01132988882,0.361179361179361,0.00542273455884861,551
"137",1270,0.05,3,200,243,1,0.190999999991618,2687.85957851364,0.353080568720379,0.00511709621846589,545
"138",1271,0.05,3,200,243,1,0.314999999944121,2662.12229434987,0.328703703703704,0.00544210723851442,582
"139",1272,0.05,3,200,243,1,0.175999999977648,2704.49265729787,0.307692307692308,0.00557582784844661,567
"140",1273,0.05,3,200,243,1,0.189999999944121,2690.58018280631,0.33411214953271,0.0053905596970369,575
"141",1274,0.05,3,200,243,1,0.185999999986961,2677.73785847576,0.329238329238329,0.00598547116401214,592
"142",1275,0.05,3,200,243,1,0.179000000003725,2725.73471688495,0.331168831168831,0.00517179579087511,571
"143",1276,0.05,3,200,243,1,0.168999999994412,2707.10240097283,0.281323877068558,0.00568007368744243,583
"144",1277,0.05,3,200,243,1,0.203999999910593,2681.6019686945,0.34070796460177,0.0057170162294998,600
"145",1278,0.05,3,200,243,1,0.192999999970198,2697.71510348944,0.330296127562642,0.00549394301313769,574
"146",1279,0.05,3,200,243,1,0.17000000004191,2698.50356430541,0.309090909090909,0.00552816120391066,594
"147",1280,0.05,3,200,243,1,0.175000000046566,2704.26503092723,0.304455445544554,0.00549066416574303,565
"148",1281,0.05,3,200,243,1,0.182999999960884,2704.77697954245,0.358395989974937,0.00533674339300938,533
"149",1282,0.05,3,200,243,1,0.185000000055879,2692.69822691838,0.356807511737089,0.00518567797622094,546
"150",1283,0.05,3,200,243,1,0.167000000015832,2673.70509755087,0.289473684210526,0.00583309170916409,595
"151",1234,0.05,5,200,243,1,0.243999999947846,2726.61632486773,0.348639455782313,0.00461846359111202,631
"152",1235,0.05,5,200,243,1,0.386000000056811,2741.71938587259,0.326717557251908,0.00470938795081687,686
"153",1236,0.05,5,200,243,1,0.236000000033528,2714.83921016512,0.351132686084142,0.0046721774400575,647
"154",1237,0.05,5,200,243,1,0.233000000007451,2720.03139947756,0.35031847133758,0.00494685130346964,679
"155",1238,0.05,5,200,243,1,0.197999999974854,2709.8283396931,0.318318318318318,0.00467601870407482,698
"156",1239,0.05,5,200,243,1,0.201000000000931,2702.89377934552,0.317589576547231,0.00484298793531274,670
"157",1240,0.05,5,200,243,1,0.194999999948777,2717.5654657893,0.318471337579618,0.00457027438763458,667
"158",1241,0.05,5,200,243,1,0.342000000062399,2710.25703322377,0.337858220211161,0.00452163189805775,670
"159",1242,0.05,5,200,243,1,0.21999999997206,2718.27884524471,0.346938775510204,0.00443774309065675,688
"160",1243,0.05,5,200,243,1,0.236000000033528,2725.33138609642,0.349112426035503,0.0045911637229541,685
"161",1244,0.05,5,200,243,1,0.20699999993667,2726.9166111061,0.340393343419062,0.00457285743645955,677
"162",1245,0.05,5,200,243,1,0.217999999993481,2740.06870730559,0.32572298325723,0.00482942868886149,700
"163",1246,0.05,5,200,243,1,0.334999999962747,2698.70070408006,0.328149300155521,0.00489675718248125,691
"164",1247,0.05,5,200,243,1,0.214000000036322,2696.5227847037,0.334365325077399,0.00438333647244148,658
"165",1248,0.05,5,200,243,1,0.204000000027008,2744.21659600263,0.303079416531605,0.00494592004381161,696
"166",1249,0.05,5,200,243,1,0.355999999912456,2703.37030088804,0.364951768488746,0.00451845893165831,635
"167",1250,0.05,5,200,243,1,0.199999999953434,2715.28947996321,0.326018808777429,0.00463953707349643,668
"168",1251,0.05,5,200,243,1,0.211000000010245,2728.34743645333,0.331707317073171,0.00474039086833008,667
"169",1252,0.05,5,200,243,1,0.206000000005588,2707.50371940964,0.328,0.00474120224565247,683
"170",1253,0.05,5,200,243,1,0.222999999998137,2743.5599088682,0.305157593123209,0.00486709739336087,742
"171",1254,0.05,5,200,243,1,0.232000000076368,2705.2597961161,0.347626339969372,0.00422974176313446,645
"172",1255,0.05,5,200,243,1,0.206000000005588,2674.8252047592,0.344827586206897,0.00429713581345979,638
"173",1256,0.05,5,200,243,1,0.213999999919906,2702.80478754934,0.340807174887892,0.00464200068516615,693
"174",1257,0.05,5,200,243,1,0.202999999979511,2731.25838026652,0.33535660091047,0.00426442884055489,657
"175",1258,0.05,5,200,243,1,0.204000000027008,2701.09752054737,0.331746031746032,0.00460466629007686,668
"176",1259,0.05,5,200,243,1,0.334999999962747,2728.58061547058,0.306547619047619,0.00464223923805608,711
"177",1260,0.05,5,200,243,1,0.217999999993481,2711.39529695581,0.337726523887974,0.00494507374833168,658
"178",1261,0.05,5,200,243,1,0.204000000027008,2724.21988127305,0.317307692307692,0.0047068891741549,674
"179",1262,0.05,5,200,243,1,0.171999999904074,2712.35312470022,0.323809523809524,0.00469025488282922,678
"180",1263,0.05,5,200,243,1,0.197000000043772,2717.42566020371,0.32078313253012,0.00433330478718849,681
"181",1264,0.05,5,200,243,1,0.202999999979511,2718.89891672201,0.367109634551495,0.00446558420449296,614
"182",1265,0.05,5,200,243,1,0.228999999933876,2703.1139938908,0.333815028901734,0.00452387888342444,691
"183",1266,0.05,5,200,243,1,0.190999999991618,2705.92383954635,0.344497607655502,0.00465578035671494,653
"184",1267,0.05,5,200,243,1,0.211999999941327,2710.21219421257,0.330708661417323,0.00494744410586503,692
"185",1268,0.05,5,200,243,1,0.231000000028871,2741.94352674248,0.331811263318113,0.00464104671872859,684
"186",1269,0.05,5,200,243,1,0.20899999991525,2728.90206869009,0.353395061728395,0.00429787161178747,650
"187",1270,0.05,5,200,243,1,0.195000000065193,2744.71883385005,0.330781010719755,0.00476060004109871,697
"188",1271,0.05,5,200,243,1,0.20699999993667,2721.77941382814,0.339506172839506,0.00462320850670365,678
"189",1272,0.05,5,200,243,1,0.222999999998137,2720.62218295043,0.3248,0.00504929481035191,697
"190",1273,0.05,5,200,243,1,0.209000000031665,2690.35349418039,0.343042071197411,0.00474063425236604,659
"191",1274,0.05,5,200,243,1,0.231999999959953,2716.33590465213,0.346774193548387,0.00482637046672029,656
"192",1275,0.05,5,200,243,1,0.229000000050291,2731.66448139183,0.332317073170732,0.00470946860068844,699
"193",1276,0.05,5,200,243,1,0.195999999996275,2743.52817965177,0.320433436532508,0.00462305018577813,685
"194",1277,0.05,5,200,243,1,0.179999999934807,2685.76155249763,0.335403726708075,0.00477698827155209,675
"195",1278,0.05,5,200,243,1,0.206000000005588,2712.94443056322,0.316129032258064,0.00508309230005648,699
"196",1279,0.05,5,200,243,1,0.195000000065193,2717.84193535869,0.325373134328358,0.00489902190856301,711
"197",1280,0.05,5,200,243,1,0.309000000008382,2715.94218846996,0.336617405582923,0.00465434633812457,645
"198",1281,0.05,5,200,243,1,0.165999999968335,2731.40268177114,0.291217257318952,0.00474315068493151,714
"199",1282,0.05,5,200,243,1,0.189000000013039,2695.20257592866,0.364353312302839,0.00429684156466661,640
"200",1283,0.05,5,200,243,1,0.179999999934807,2721.1791652691,0.342592592592593,0.00462320850670365,669
"201",1234,0.05,3,200,243,2,1.48300000000745,2754.77668118349,0.460992907801418,0.00796574898509194,674
"202",1235,0.05,3,200,243,2,1.55000000004657,2748.70968965369,0.399026763990268,0.0080493877690235,697
"203",1236,0.05,3,200,243,2,1.40000000002328,2727.68385519454,0.410926365795724,0.00813604421095722,697
"204",1237,0.05,3,200,243,2,1.45299999997951,2721.66667350981,0.435567010309278,0.008012137536012,665
"205",1238,0.05,3,200,243,2,1.51699999999255,2753.84375615975,0.409756097560976,0.00803219700199526,680
"206",1239,0.05,3,200,243,2,1.48499999998603,2747.38707714302,0.429256594724221,0.00813548915268113,687
"207",1240,0.05,3,200,243,2,1.46799999999348,2728.18220191395,0.443324937027708,0.00808156584600696,676
"208",1241,0.05,3,200,243,2,1.53799999994226,2746.4027625843,0.423167848699764,0.0079316344284106,683
"209",1242,0.05,3,200,243,2,1.51800000004005,2723.54700448416,0.407673860911271,0.00834015554645927,712
"210",1243,0.05,3,200,243,2,1.35499999998137,2729.10571404709,0.389548693586698,0.00835778126492461,714
"211",1244,0.05,3,200,243,2,1.40700000000652,2732.16474395231,0.425629290617849,0.00812120384904115,703
"212",1245,0.05,3,200,243,2,1.2850000000326,2729.97836076665,0.435779816513761,0.00796751573882927,691
"213",1246,0.05,3,200,243,2,1.28000000002794,2732.59769537031,0.42156862745098,0.00825361095479272,701
"214",1247,0.05,3,200,243,2,1.25699999998324,2732.24316287652,0.404597701149425,0.00805268365919405,704
"215",1248,0.05,3,200,243,2,1.18800000008196,2740.98470452871,0.430555555555556,0.00786461265503182,677
"216",1249,0.05,3,200,243,2,1.31400000001304,2719.38398648093,0.434052757793765,0.00782848956201392,677
"217",1250,0.05,3,200,243,2,1.17099999997299,2765.40887325787,0.426150121065375,0.00770857493689883,654
"218",1251,0.05,3,200,243,2,1.23199999995995,2757.39288401162,0.439716312056738,0.00798280626343261,678
"219",1252,0.05,3,200,243,2,1.20100000000093,2710.41445810348,0.456422018348624,0.0074556838926518,652
"220",1253,0.05,3,200,243,2,1.3190000000177,2750.78316280733,0.410958904109589,0.00808721912269028,702
"221",1254,0.05,3,200,243,2,1.31499999994412,2740.98930484992,0.445754716981132,0.008,687
"222",1255,0.05,3,200,243,2,1.26199999998789,2766.82057674409,0.433734939759036,0.00813521165194256,682
"223",1256,0.05,3,200,243,2,1.17200000002049,2736.00783859326,0.438515081206497,0.00781329966904364,674
"224",1257,0.05,3,200,243,2,1.41800000006333,2730.45320528696,0.416020671834625,0.00828474992328935,685
"225",1258,0.05,3,200,243,2,1.24700000009034,2723.38816674962,0.412213740458015,0.00821740316421168,684
"226",1259,0.05,3,200,243,2,1.20499999995809,2745.72026741133,0.411214953271028,0.00796642841302605,699
"227",1260,0.05,3,200,243,2,1.33600000001024,2770.9306304512,0.420103092783505,0.00854059767136598,703
"228",1261,0.05,3,200,243,2,1.19200000003912,2738.76070957527,0.446808510638298,0.00779517620168526,669
"229",1262,0.05,3,200,243,2,1.39600000006612,2762.52086345383,0.400990099009901,0.00867934180237019,729
"230",1263,0.05,3,200,243,2,1.25800000003073,2718.8709816572,0.411347517730496,0.0079316344284106,687
"231",1264,0.05,3,200,243,2,1.26599999994505,2739.85919787615,0.426065162907268,0.00818414322250639,688
"232",1265,0.05,3,200,243,2,1.29799999995157,2730.2441823801,0.433734939759036,0.00828870621141317,692
"233",1266,0.05,3,200,243,2,1.31299999996554,2781.42012755413,0.393364928909953,0.00813618298736077,705
"234",1267,0.05,3,200,243,2,1.31400000001304,2725.48407191098,0.475638051044084,0.00789859770036508,670
"235",1268,0.05,3,200,243,2,1.17299999995157,2733.41460806566,0.435114503816794,0.00799577195853792,669
"236",1269,0.05,3,200,243,2,1.20799999998417,2730.76548504088,0.417690417690418,0.00803178609187954,686
"237",1270,0.05,3,200,243,2,1.24100000003818,2740.92239061505,0.440758293838863,0.008102069012571,688
"238",1271,0.05,3,200,243,2,1.53600000008009,2725.61429154102,0.402777777777778,0.00815463090912193,713
"239",1272,0.05,3,200,243,2,1.28800000005867,2749.59886902976,0.416873449131514,0.00859393650035808,711
"240",1273,0.05,3,200,243,2,1.21200000005774,2725.40456836956,0.422897196261682,0.00808583954555535,700
"241",1274,0.05,3,200,243,2,1.24800000002142,2707.56685446319,0.402948402948403,0.00823641758466628,697
"242",1275,0.05,3,200,243,2,1.29800000006799,2759.5848031421,0.41991341991342,0.00803932613037022,708
"243",1276,0.05,3,200,243,2,1.31100000010338,2731.56746835337,0.404255319148936,0.00864804011871866,725
"244",1277,0.05,3,200,243,2,1.20100000000093,2737.09854624612,0.415929203539823,0.00785023124050719,699
"245",1278,0.05,3,200,243,2,1.27899999998044,2743.25578954907,0.407744874715262,0.00829210032417676,714
"246",1279,0.05,3,200,243,2,1.22499999997672,2751.75673303438,0.431818181818182,0.00798512173898207,696
"247",1280,0.05,3,200,243,2,1.1820000000298,2755.03327606245,0.373762376237624,0.00801432347173672,693
"248",1281,0.05,3,200,243,2,1.29399999999441,2757.41222651239,0.451127819548872,0.00806479113384484,665
"249",1282,0.05,3,200,243,2,1.26599999994505,2738.12162585687,0.443661971830986,0.00779557511556897,673
"250",1283,0.05,3,200,243,2,1.25899999996182,2732.85428189867,0.397129186602871,0.00851085603179206,721
"251",1234,0.05,5,200,243,2,1.35499999998137,2750.20669398623,0.430272108843537,0.00665400865534288,707
"252",1235,0.05,5,200,243,2,1.59999999997672,2746.23027055452,0.418320610687023,0.00690139397883344,761
"253",1236,0.05,5,200,243,2,1.59600000001956,2753.68267905981,0.435275080906149,0.00691413804316202,731
"254",1237,0.05,5,200,243,2,1.66200000001118,2750.06781423442,0.445859872611465,0.0064873932318858,718
"255",1238,0.05,5,200,243,2,1.37699999997858,2725.09532488323,0.415915915915916,0.00666289844646558,756
"256",1239,0.05,5,200,243,2,1.45100000000093,2729.03666548085,0.433224755700326,0.00655429109266707,709
"257",1240,0.05,5,200,243,2,1.52199999999721,2724.81272797639,0.421974522292994,0.00722342993101796,767
"258",1241,0.05,5,200,243,2,1.63800000003539,2715.91967224031,0.422322775263952,0.00657691912444764,743
"259",1242,0.05,5,200,243,2,1.32899999991059,2750.11366891823,0.43002915451895,0.00608262083854497,735
"260",1243,0.05,5,200,243,2,1.34799999999814,2750.26027761141,0.428994082840237,0.00664690867353057,754
"261",1244,0.05,5,200,243,2,1.30199999990873,2737.00935807724,0.447806354009077,0.00643967938617524,726
"262",1245,0.05,5,200,243,2,1.14699999999721,2742.05606520421,0.410958904109589,0.00674749965748733,761
"263",1246,0.05,5,200,243,2,1.39799999992829,2742.72706941592,0.416796267496112,0.00681436838680957,749
"264",1247,0.05,5,200,243,2,1.18900000001304,2725.23595412727,0.425696594427245,0.00674622878961697,749
"265",1248,0.05,5,200,243,2,1.2510000000475,2735.57903893182,0.393841166936791,0.00710227272727273,768
"266",1249,0.05,5,200,243,2,1.18999999994412,2730.70732159876,0.440514469453376,0.00655518852585277,709
"267",1250,0.05,5,200,243,2,1.2400000001071,2767.0065489058,0.404388714733542,0.00669394463371625,746
"268",1251,0.05,5,200,243,2,1.34799999999814,2749.15054267251,0.419512195121951,0.00693089639593387,745
"269",1252,0.05,5,200,243,2,1.18700000003446,2730.20665714806,0.424,0.00669245515541558,741
"270",1253,0.05,5,200,243,2,1.29200000001583,2736.75026382757,0.388252148997135,0.00712926942126099,824
"271",1254,0.05,5,200,243,2,1.33900000003632,2752.11348356895,0.433384379785605,0.00614768134803754,710
"272",1255,0.05,5,200,243,2,1.13199999998324,2724.4001639781,0.421630094043887,0.00633442331067778,721
"273",1256,0.05,5,200,243,2,1.2149999999674,2717.70954911631,0.457399103139013,0.00613223706748887,709
"274",1257,0.05,5,200,243,2,1.17799999995623,2755.311968845,0.415781487101669,0.00650796369241308,740
