"","seed","alpha","deg","n","d","method","time","sig_diff","TPR","FPR","SHM"
"1",1234,0.05,3,50,9,0,0.0090000000782311,0,0.285714285714286,0.0298507462686567,9
"2",1235,0.05,3,50,9,0,0.00300000002607703,0,0.105263157894737,0.032258064516129,14
"3",1236,0.05,3,50,9,0,0.00300000002607703,0,0,0.0746268656716418,15
"4",1237,0.05,3,50,9,0,0.00300000002607703,0,0.2,0.0163934426229508,11
"5",1238,0.05,3,50,9,0,0.00299999990966171,0,0.3125,0.0307692307692308,11
"6",1239,0.05,3,50,9,0,0.00300000002607703,0,0.333333333333333,0,4
"7",1240,0.05,3,50,9,0,0.00399999995715916,0,0.133333333333333,0.0606060606060606,13
"8",1241,0.05,3,50,9,0,0.00299999990966171,0,0.285714285714286,0.0597014925373134,13
"9",1242,0.05,3,50,9,0,0.00300000002607703,0,0.416666666666667,0.0434782608695652,9
"10",1243,0.05,3,50,9,0,0.00399999995715916,0,0.277777777777778,0.0476190476190476,15
"11",1244,0.05,3,50,9,0,0.00399999995715916,0,0.266666666666667,0.0151515151515152,11
"12",1245,0.05,3,50,9,0,0.00300000002607703,0,0.333333333333333,0.0151515151515152,9
"13",1246,0.05,3,50,9,0,0.00300000002607703,0,0.153846153846154,0.0294117647058824,11
"14",1247,0.05,3,50,9,0,0.00400000007357448,0,0.192307692307692,0,15
"15",1248,0.05,3,50,9,0,0.00300000002607703,0,0.117647058823529,0.03125,11
"16",1249,0.05,3,50,9,0,0.00300000002607703,0,0.25,0.0434782608695652,10
"17",1250,0.05,3,50,9,0,0.00399999995715916,0,0.352941176470588,0.03125,11
"18",1251,0.05,3,50,9,0,0.00399999995715916,0,0.0454545454545455,0.0508474576271186,17
"19",1252,0.05,3,50,9,0,0.00300000002607703,0,0.117647058823529,0.0625,16
"20",1253,0.05,3,50,9,0,0.00299999990966171,0,0.05,0.0819672131147541,18
"21",1254,0.05,3,50,9,0,0.00199999997857958,0,0.222222222222222,0.0158730158730159,12
"22",1255,0.05,3,50,9,0,0.00299999990966171,0,0.333333333333333,0.0151515151515152,9
"23",1256,0.05,3,50,9,0,0.00299999990966171,0,0.333333333333333,0.0303030303030303,11
"24",1257,0.05,3,50,9,0,0.00299999990966171,0,0.2,0.0563380281690141,8
"25",1258,0.05,3,50,9,0,0.00199999997857958,0,0.0869565217391304,0,16
