,seed,alpha,deg,n,d,method,time,sig_diff,TPR,FPR,SHM
51,1234,0.05,3,50,9,0,0.002,0,0.285714286,0.029850746,9
52,1235,0.05,3,50,9,0,0.005,0,0.105263158,0.032258065,14
53,1236,0.05,3,50,9,0,0.002,0,0,0.074626866,15
54,1237,0.05,3,50,9,0,0.002,0,0.2,0.016393443,11
55,1238,0.05,3,50,9,0,0.003,0,0.3125,0.030769231,11
56,1239,0.05,3,50,9,0,0.003,0,0.333333333,0,4
57,1240,0.05,3,50,9,0,0.005,0,0.133333333,0.060606061,13
58,1241,0.05,3,50,9,0,0.002,0,0.285714286,0.059701493,13
59,1242,0.05,3,50,9,0,0.002,0,0.416666667,0.043478261,9
60,1243,0.05,3,50,9,0,0.002,0,0.277777778,0.047619048,15
61,1244,0.05,3,50,9,0,0.002,0,0.266666667,0.015151515,11
62,1245,0.05,3,50,9,0,0.002,0,0.333333333,0.015151515,9
63,1246,0.05,3,50,9,0,0.006,0,0.153846154,0.029411765,11
64,1247,0.05,3,50,9,0,0.003,0,0.192307692,0,15
65,1248,0.05,3,50,9,0,0.007,0,0.117647059,0.03125,11
66,1249,0.05,3,50,9,0,0.002,0,0.25,0.043478261,10
67,1250,0.05,3,50,9,0,0.002,0,0.352941176,0.03125,11
68,1251,0.05,3,50,9,0,0.002,0,0.045454545,0.050847458,17
69,1252,0.05,3,50,9,0,0.003,0,0.117647059,0.0625,16
70,1253,0.05,3,50,9,0,0.002,0,0.05,0.081967213,18
71,1254,0.05,3,50,9,0,0.007,0,0.222222222,0.015873016,12
72,1255,0.05,3,50,9,0,0.002,0,0.333333333,0.015151515,9
73,1256,0.05,3,50,9,0,0.002,0,0.333333333,0.03030303,11
74,1257,0.05,3,50,9,0,0.003,0,0.2,0.056338028,8
75,1258,0.05,3,50,9,0,0.002,0,0.086956522,0,16
76,1259,0.05,3,50,9,0,0.004,0,0.208333333,0.035087719,18
77,1260,0.05,3,50,9,0,0.004,0,0.111111111,0.013888889,8
78,1261,0.05,3,50,9,0,0.003,0,0.166666667,0.057971014,13
79,1262,0.05,3,50,9,0,0.002,0,0.571428571,0,5
80,1263,0.05,3,50,9,0,0.002,0,0.19047619,0.033333333,17
81,1264,0.05,3,50,9,0,0.003,0,0.636363636,0.014285714,5
82,1265,0.05,3,50,9,0,0.002,0,0.263157895,0.016129032,11
83,1266,0.05,3,50,9,0,0.003,0,0.176470588,0.015625,12
84,1267,0.05,3,50,9,0,0.002,0,0.129032258,0.04,23
85,1268,0.05,3,50,9,0,0.006,0,0.416666667,0.014492754,8
86,1269,0.05,3,50,9,0,0.002,0,0.166666667,0.047619048,15
87,1270,0.05,3,50,9,0,0.002,0,0.227272727,0.033898305,13
88,1271,0.05,3,50,9,0,0.003,0,0.285714286,0.033333333,14
89,1272,0.05,3,50,9,0,0.002,0,0.222222222,0.031746032,13
90,1273,0.05,3,50,9,0,0.002,0,0.263157895,0.016129032,12
91,1274,0.05,3,50,9,0,0.002,0,0.2,0,11
92,1275,0.05,3,50,9,0,0.003,0,0.25,0.014492754,9
93,1276,0.05,3,50,9,0,0.006,0,0.357142857,0.044776119,11
94,1277,0.05,3,50,9,0,0.007,0,0.1875,0.046153846,14
95,1278,0.05,3,50,9,0,0.002,0,0.222222222,0.031746032,11
96,1279,0.05,3,50,9,0,0.002,0,0.1875,0.046153846,15
97,1280,0.05,3,50,9,0,0.006,0,0.2,0.035714286,14
98,1281,0.05,3,50,9,0,0.003,0,0.185185185,0.037037037,19
99,1282,0.05,3,50,9,0,0.002,0,0.2,0.017857143,17
100,1283,0.05,3,50,9,0,0.003,0,0.142857143,0.059701493,13
151,1234,0.05,5,50,9,0,0.002,0,0.151515152,0.020833333,20
152,1235,0.05,5,50,9,0,0.003,0,0.12,0.053571429,23
153,1236,0.05,5,50,9,0,0.003,0,0.096774194,0.06,24
154,1237,0.05,5,50,9,0,0.003,0,0.285714286,0,18
155,1238,0.05,5,50,9,0,0.006,0,0.28,0.017857143,19
156,1239,0.05,5,50,9,0,0.008,0,0.137931034,0.076923077,25
157,1240,0.05,5,50,9,0,0.002,0,0.135135135,0.045454545,22
158,1241,0.05,5,50,9,0,0.002,0,0.12,0.089285714,22
159,1242,0.05,5,50,9,0,0.002,0,0.121212121,0.041666667,23
160,1243,0.05,5,50,9,0,0.003,0,0.206896552,0.038461538,23
161,1244,0.05,5,50,9,0,0.007,0,0.129032258,0.06,25
162,1245,0.05,5,50,9,0,0.002,0,0.208333333,0.035087719,17
163,1246,0.05,5,50,9,0,0.002,0,0.258064516,0.04,23
164,1247,0.05,5,50,9,0,0.002,0,0.192307692,0.090909091,23
165,1248,0.05,5,50,9,0,0.005,0,0.225806452,0.02,16
166,1249,0.05,5,50,9,0,0.003,0,0.233333333,0.058823529,24
167,1250,0.05,5,50,9,0,0.002,0,0.136363636,0.050847458,18
168,1251,0.05,5,50,9,0,0.002,0,0.153846154,0.054545455,21
169,1252,0.05,5,50,9,0,0.008,0,0.24,0.071428571,20
170,1253,0.05,5,50,9,0,0.003,0,0.333333333,0.045454545,12
171,1254,0.05,5,50,9,0,0.002,0,0.214285714,0.056603774,20
172,1255,0.05,5,50,9,0,0.002,0,0.259259259,0.074074074,19
173,1256,0.05,5,50,9,0,0.002,0,0.131578947,0.093023256,27
174,1257,0.05,5,50,9,0,0.003,0,0.104166667,0.060606061,30
175,1258,0.05,5,50,9,0,0.002,0,0.111111111,0.055555556,20
176,1259,0.05,5,50,9,0,0.002,0,0.263157895,0.048387097,14
177,1260,0.05,5,50,9,0,0.003,0,0.142857143,0.037735849,25
178,1261,0.05,5,50,9,0,0.002,0,0.161290323,0.06,25
179,1262,0.05,5,50,9,0,0.002,0,0.24137931,0.057692308,19
180,1263,0.05,5,50,9,0,0.002,0,0.130434783,0.068965517,19
181,1264,0.05,5,50,9,0,0.003,0,0.064516129,0.12,25
182,1265,0.05,5,50,9,0,0.002,0,0.08,0.035714286,24
183,1266,0.05,5,50,9,0,0.003,0,0.208333333,0.01754386,17
184,1267,0.05,5,50,9,0,0.006,0,0.130434783,0.051724138,19
185,1268,0.05,5,50,9,0,0.002,0,0.151515152,0,23
186,1269,0.05,5,50,9,0,0.004,0,0.166666667,0.035087719,21
187,1270,0.05,5,50,9,0,0.003,0,0.24,0.017857143,18
188,1271,0.05,5,50,9,0,0.006,0,0.208333333,0.01754386,16
189,1272,0.05,5,50,9,0,0.004,0,0.208333333,0.01754386,19
190,1273,0.05,5,50,9,0,0.003,0,0.28,0,18
191,1274,0.05,5,50,9,0,0.003,0,0.208333333,0.035087719,16
192,1275,0.05,5,50,9,0,0.002,0,0.12,0.035714286,20
193,1276,0.05,5,50,9,0,0.003,0,0.121212121,0.041666667,24
194,1277,0.05,5,50,9,0,0.002,0,0.25,0.01754386,17
195,1278,0.05,5,50,9,0,0.006,0,0.166666667,0.01754386,19
196,1279,0.05,5,50,9,0,0.002,0,0.32,0,16
197,1280,0.05,5,50,9,0,0.002,0,0.185185185,0.018518519,18
198,1281,0.05,5,50,9,0,0.003,0,0.285714286,0.033333333,14
199,1282,0.05,5,50,9,0,0.002,0,0.166666667,0.047619048,16
200,1283,0.05,5,50,9,0,0.002,0,0.24137931,0.019230769,18
251,1234,0.05,3,50,9,1,0.004,6.484878237,0.214285714,0.044776119,10
252,1235,0.05,3,50,9,1,0.004,5.8185007,0.157894737,0.032258065,14
253,1236,0.05,3,50,9,1,0.004,8.193839275,0.071428571,0.059701493,15
254,1237,0.05,3,50,9,1,0.006,7.57997939,0.1,0.032786885,11
255,1238,0.05,3,50,9,1,0.004,4.026318473,0.25,0.015384615,12
256,1239,0.05,3,50,9,1,0.004,5.989384702,0.083333333,0.014492754,7
257,1240,0.05,3,50,9,1,0.003,9.307048801,0.066666667,0.015151515,12
258,1241,0.05,3,50,9,1,0.003,6.841491522,0.285714286,0.029850746,12
259,1242,0.05,3,50,9,1,0.004,5.954693201,0.25,0.028985507,8
260,1243,0.05,3,50,9,1,0.003,5.437444864,0.222222222,0.031746032,15
261,1244,0.05,3,50,9,1,0.003,5.20725976,0.2,0.015151515,12
262,1245,0.05,3,50,9,1,0.003,6.725157527,0.133333333,0.03030303,13
263,1246,0.05,3,50,9,1,0.003,6.587094949,0.076923077,0.058823529,11
264,1247,0.05,3,50,9,1,0.003,6.755444115,0.153846154,0.072727273,18
265,1248,0.05,3,50,9,1,0.003,8.287817273,0.235294118,0,8
266,1249,0.05,3,50,9,1,0.003,5.026041847,0.166666667,0.057971014,12
267,1250,0.05,3,50,9,1,0.003,6.310502885,0.235294118,0.03125,12
268,1251,0.05,3,50,9,1,0.002,4.345164211,0.090909091,0.033898305,17
269,1252,0.05,3,50,9,1,0.002,4.904433534,0.117647059,0.03125,16
270,1253,0.05,3,50,9,1,0.002,4.942132045,0.15,0.016393443,16
271,1254,0.05,3,50,9,1,0.003,6.88981245,0.111111111,0.031746032,13
272,1255,0.05,3,50,9,1,0.003,6.908175631,0.2,0.03030303,12
273,1256,0.05,3,50,9,1,0.002,4.723508948,0.266666667,0,10
274,1257,0.05,3,50,9,1,0.002,5.790513846,0.1,0.014084507,7
275,1258,0.05,3,50,9,1,0.003,6.040992741,0.043478261,0.017241379,17
276,1259,0.05,3,50,9,1,0.004,6.097002563,0.041666667,0.052631579,19
277,1260,0.05,3,50,9,1,0.004,6.450884456,0.222222222,0.027777778,8
278,1261,0.05,3,50,9,1,0.003,6.951045629,0.166666667,0.057971014,12
279,1262,0.05,3,50,9,1,0.003,5.647520665,0.142857143,0.059701493,12
280,1263,0.05,3,50,9,1,0.002,5.998128377,0.095238095,0.066666667,20
281,1264,0.05,3,50,9,1,0.002,5.800934427,0.090909091,0.071428571,13
282,1265,0.05,3,50,9,1,0.007,5.893046152,0.157894737,0.048387097,14
283,1266,0.05,3,50,9,1,0.002,6.697458753,0.117647059,0.015625,12
284,1267,0.05,3,50,9,1,0.002,6.251197337,0.096774194,0.02,23
285,1268,0.05,3,50,9,1,0.002,6.03706424,0.25,0.028985507,10
286,1269,0.05,3,50,9,1,0.004,5.413383466,0.111111111,0,14
287,1270,0.05,3,50,9,1,0.002,5.561129929,0.272727273,0.016949153,11
288,1271,0.05,3,50,9,1,0.003,6.863681245,0.19047619,0.016666667,15
289,1272,0.05,3,50,9,1,0.002,7.856722676,0.222222222,0.031746032,13
290,1273,0.05,3,50,9,1,0.002,8.232604913,0.105263158,0.096774194,16
291,1274,0.05,3,50,9,1,0.002,6.111414063,0.15,0.016393443,11
292,1275,0.05,3,50,9,1,0.002,6.98373789,0,0.028985507,10
293,1276,0.05,3,50,9,1,0.002,5.397691488,0.214285714,0.029850746,12
294,1277,0.05,3,50,9,1,0.002,5.222419576,0.125,0.046153846,16
295,1278,0.05,3,50,9,1,0.002,8.392653942,0.055555556,0.015873016,12
296,1279,0.05,3,50,9,1,0.004,4.787703013,0.1875,0.030769231,14
297,1280,0.05,3,50,9,1,0.003,6.784539033,0.16,0,13
298,1281,0.05,3,50,9,1,0.003,6.977039939,0.185185185,0.018518519,17
299,1282,0.05,3,50,9,1,0.003,5.432779676,0.16,0.035714286,19
300,1283,0.05,3,50,9,1,0.003,5.880213148,0.071428571,0.044776119,13
351,1234,0.05,5,50,9,1,0.002,5.684145226,0.121212121,0.041666667,23
352,1235,0.05,5,50,9,1,0.003,6.622261052,0.08,0.035714286,24
353,1236,0.05,5,50,9,1,0.002,8.010738983,0.129032258,0,21
354,1237,0.05,5,50,9,1,0.003,7.201506959,0.178571429,0.037735849,22
355,1238,0.05,5,50,9,1,0.002,5.146718621,0.16,0.035714286,22
356,1239,0.05,5,50,9,1,0.003,7.056333123,0.068965517,0.057692308,25
357,1240,0.05,5,50,9,1,0.006,7.720217786,0.108108108,0.045454545,24
358,1241,0.05,5,50,9,1,0.003,7.167634797,0.12,0.071428571,23
359,1242,0.05,5,50,9,1,0.006,6.585956113,0.090909091,0.041666667,25
360,1243,0.05,5,50,9,1,0.002,4.448562699,0.137931034,0.038461538,24
361,1244,0.05,5,50,9,1,0.01,7.099262159,0.161290323,0.08,28
362,1245,0.05,5,50,9,1,0.004,5.379952063,0.083333333,0.052631579,21
363,1246,0.05,5,50,9,1,0.004,7.502583453,0.096774194,0.08,27
364,1247,0.05,5,50,9,1,0.004,8.424332867,0.038461538,0.054545455,24
365,1248,0.05,5,50,9,1,0.004,6.248673919,0.161290323,0.04,19
366,1249,0.05,5,50,9,1,0.004,8.50468815,0.066666667,0.039215686,27
367,1250,0.05,5,50,9,1,0.004,7.79007014,0.090909091,0.033898305,20
368,1251,0.05,5,50,9,1,0.004,8.034735697,0.038461538,0.018181818,23
369,1252,0.05,5,50,9,1,0.003,8.204014221,0.16,0.035714286,20
