,seed,alpha,deg,n,d,method,time,sig_diff,TPR,FPR,SHM
126,1259,0.01,5,100,27,0,0.006,0,0.269230769,0.004608295,55
127,1260,0.01,5,100,27,0,0.007,0,0.307692308,0.003012048,45
128,1261,0.01,5,100,27,0,0.012,0,0.180327869,0.011976048,49
129,1262,0.01,5,100,27,0,0.007,0,0.15942029,0.016666667,61
130,1263,0.01,5,100,27,0,0.01,0,0.144927536,0.009090909,57
131,1264,0.01,5,100,27,0,0.008,0,0.208333333,0.00761035,55
132,1265,0.01,5,100,27,0,0.006,0,0.222222222,0.00761035,54
133,1266,0.01,5,100,27,0,0.004,0,0.182926829,0.00927357,61
134,1267,0.01,5,100,27,0,0.004,0,0.2,0.00770416,58
135,1268,0.01,5,100,27,0,0.004,0,0.24,0.009174312,57
136,1269,0.01,5,100,27,0,0.004,0,0.271428571,0.009104704,54
137,1270,0.01,5,100,27,0,0.004,0,0.2875,0.006163328,57
138,1271,0.01,5,100,27,0,0.004,0,0.243589744,0.007680492,57
139,1272,0.01,5,100,27,0,0.004,0,0.222222222,0.00462963,59
140,1273,0.01,5,100,27,0,0.01,0,0.216216216,0.00610687,52
141,1274,0.01,5,100,27,0,0.004,0,0.266666667,0.004587156,53
142,1275,0.01,5,100,27,0,0.003,0,0.208955224,0.010574018,55
143,1276,0.01,5,100,27,0,0.004,0,0.23880597,0.010574018,52
144,1277,0.01,5,100,27,0,0.004,0,0.170731707,0.010819165,68
145,1278,0.01,5,100,27,0,0.004,0,0.180555556,0.01065449,59
146,1279,0.01,5,100,27,0,0.004,0,0.242857143,0.009104704,53
147,1280,0.01,5,100,27,0,0.007,0,0.25862069,0.007451565,43
148,1281,0.01,5,100,27,0,0.004,0,0.236842105,0.007656968,58
149,1282,0.01,5,100,27,0,0.011,0,0.226666667,0.010703364,57
150,1283,0.01,5,100,27,0,0.004,0,0.118421053,0.016845329,69
201,1234,0.01,3,100,27,1,0.003,41.64666938,0.11627907,0.014577259,39
202,1235,0.01,3,100,27,1,0.003,45.14392704,0.142857143,0.007352941,40
203,1236,0.01,3,100,27,1,0.003,44.27880553,0.08,0.008836524,45
204,1237,0.01,3,100,27,1,0.003,45.64091014,0.163265306,0.007352941,40
205,1238,0.01,3,100,27,1,0.003,42.35450961,0.203389831,0.014925373,52
206,1239,0.01,3,100,27,1,0.003,43.80492743,0.105263158,0.011577424,32
207,1240,0.01,3,100,27,1,0.004,46.59395961,0.163636364,0.011869436,44
208,1241,0.01,3,100,27,1,0.003,46.89115891,0.225,0.008708273,31
209,1242,0.01,3,100,27,1,0.003,41.33461388,0.217391304,0.010248902,37
210,1243,0.01,3,100,27,1,0.004,44.25516656,0.13559322,0.007462687,49
211,1244,0.01,3,100,27,1,0.003,42.49562428,0.14893617,0.013196481,40
212,1245,0.01,3,100,27,1,0.003,44.89390278,0.137254902,0.010324484,42
213,1246,0.01,3,100,27,1,0.004,42.23451806,0.111111111,0.011544012,36
214,1247,0.01,3,100,27,1,0.007,45.03451792,0.137254902,0.008849558,43
215,1248,0.01,3,100,27,1,0.003,42.73726102,0.191489362,0.007331378,37
216,1249,0.01,3,100,27,1,0.003,41.80302097,0.090909091,0.008759124,39
217,1250,0.01,3,100,27,1,0.004,40.0735712,0.163265306,0.002941176,35
218,1251,0.01,3,100,27,1,0.004,42.41798055,0.128205128,0.010144928,36
219,1252,0.01,3,100,27,1,0.004,45.27874615,0.139534884,0.008746356,37
220,1253,0.01,3,100,27,1,0.003,42.9021976,0.02173913,0.010248902,43
221,1254,0.01,3,100,27,1,0.003,44.00434366,0.111111111,0.014619883,45
222,1255,0.01,3,100,27,1,0.004,44.57863185,0.2,0.010309278,40
223,1256,0.01,3,100,27,1,0.003,42.48207791,0.177777778,0.007309942,37
224,1257,0.01,3,100,27,1,0.003,42.9533364,0.15,0.005805515,37
225,1258,0.01,3,100,27,1,0.008,41.01806007,0.25,0.010339734,40
226,1259,0.01,3,100,27,1,0.004,44.04337056,0.118644068,0.007462687,51
227,1260,0.01,3,100,27,1,0.004,41.91592314,0.122807018,0.008928571,51
228,1261,0.01,3,100,27,1,0.003,41.85458082,0.2,0.004322767,22
229,1262,0.01,3,100,27,1,0.004,42.59329748,0.113636364,0.00729927,35
230,1263,0.01,3,100,27,1,0.005,44.92921306,0.15,0.014947683,55
231,1264,0.01,3,100,27,1,0.003,42.52250078,0.173913043,0.010248902,37
232,1265,0.01,3,100,27,1,0.01,40.33754597,0.160714286,0.016344725,49
233,1266,0.01,3,100,27,1,0.005,44.09241356,0.156862745,0.01179941,43
234,1267,0.01,3,100,27,1,0.003,49.43206565,0.074074074,0.008888889,47
235,1268,0.01,3,100,27,1,0.003,44.45483565,0.14893617,0.004398827,37
236,1269,0.01,3,100,27,1,0.003,45.78572716,0.210526316,0.011904762,43
237,1270,0.01,3,100,27,1,0.003,42.08788409,0.148148148,0.005925926,40
238,1271,0.01,3,100,27,1,0.003,42.22459516,0.211538462,0.004431315,35
239,1272,0.01,3,100,27,1,0.003,45.28187468,0.196078431,0.010324484,39
240,1273,0.01,3,100,27,1,0.003,45.33966634,0.142857143,0.010401189,46
241,1274,0.01,3,100,27,1,0.012,41.61500316,0.162790698,0.00728863,35
242,1275,0.01,3,100,27,1,0.005,43.49374596,0.135135135,0.010115607,34
243,1276,0.01,3,100,27,1,0.006,39.39448379,0.173076923,0.005908419,40
244,1277,0.01,3,100,27,1,0.005,43.10344967,0.104166667,0.013215859,42
245,1278,0.01,3,100,27,1,0.006,46.39206226,0.162790698,0.010204082,34
246,1279,0.01,3,100,27,1,0.005,44.90368841,0.185185185,0.008888889,47
247,1280,0.01,3,100,27,1,0.005,41.98148487,0.063829787,0.01026393,40
248,1281,0.01,3,100,27,1,0.018,40.0465369,0.183673469,0.010294118,44
249,1282,0.01,3,100,27,1,0.005,43.57122723,0.216216216,0.00867052,29
250,1283,0.01,3,100,27,1,0.006,45.82488466,0.078947368,0.013024602,37
301,1234,0.01,5,100,27,1,0.003,41.97813308,0.103448276,0.011922504,51
302,1235,0.01,5,100,27,1,0.015,43.19955663,0.120689655,0.01490313,53
303,1236,0.01,5,100,27,1,0.003,46.5570837,0.0625,0.013867488,77
304,1237,0.01,5,100,27,1,0.004,49.38097348,0.164556962,0.009230769,63
305,1238,0.01,5,100,27,1,0.003,43.66729109,0.059701493,0.01510574,66
306,1239,0.01,5,100,27,1,0.004,44.56563708,0.176470588,0.009077156,55
307,1240,0.01,5,100,27,1,0.004,44.57210132,0.181818182,0.010558069,57
308,1241,0.01,5,100,27,1,0.008,48.43418398,0.042253521,0.013677812,65
309,1242,0.01,5,100,27,1,0.004,40.49546674,0.173333333,0.010703364,62
310,1243,0.01,5,100,27,1,0.004,42.02448055,0.088607595,0.015384615,75
311,1244,0.01,5,100,27,1,0.003,40.30796902,0.09375,0.016541353,62
312,1245,0.01,5,100,27,1,0.01,42.53791795,0.11627907,0.00622084,72
313,1246,0.01,5,100,27,1,0.003,47.36974119,0.147058824,0.009077156,56
314,1247,0.01,5,100,27,1,0.003,46.07496822,0.1,0.00770416,72
315,1248,0.01,5,100,27,1,0.003,43.13272192,0.179104478,0.010574018,56
316,1249,0.01,5,100,27,1,0.004,42.79924274,0.162162162,0.009160305,62
317,1250,0.01,5,100,27,1,0.004,44.60815708,0.117647059,0.012102874,59
318,1251,0.01,5,100,27,1,0.009,43.8736329,0.16,0.012232416,63
319,1252,0.01,5,100,27,1,0.004,45.39029345,0.117647059,0.012102874,59
320,1253,0.01,5,100,27,1,0.004,46.19255919,0.135135135,0.009160305,63
321,1254,0.01,5,100,27,1,0.004,45.49852165,0.109375,0.015037594,60
322,1255,0.01,5,100,27,1,0.004,45.6799791,0.090909091,0.012066365,61
323,1256,0.01,5,100,27,1,0.004,44.83276902,0.118421053,0.007656968,66
324,1257,0.01,5,100,27,1,0.004,42.84150073,0.088235294,0.015128593,59
325,1258,0.01,5,100,27,1,0.005,44.9996302,0.138461538,0.010542169,58
326,1259,0.01,5,100,27,1,0.004,46.6960027,0.141025641,0.004608295,63
327,1260,0.01,5,100,27,1,0.003,47.61868348,0.123076923,0.010542169,59
328,1261,0.01,5,100,27,1,0.004,41.74392584,0.131147541,0.010479042,57
329,1262,0.01,5,100,27,1,0.004,43.54593019,0.115942029,0.010606061,60
330,1263,0.01,5,100,27,1,0.003,48.16163661,0.057971014,0.015151515,67
331,1264,0.01,5,100,27,1,0.004,48.74281519,0.125,0.00608828,62
332,1265,0.01,5,100,27,1,0.004,45.97527013,0.152777778,0.00913242,60
333,1266,0.01,5,100,27,1,0.004,45.85367934,0.134146341,0.00927357,65
334,1267,0.01,5,100,27,1,0.004,42.60522386,0.1625,0.006163328,61
335,1268,0.01,5,100,27,1,0.003,47.42306957,0.133333333,0.009174312,65
336,1269,0.01,5,100,27,1,0.003,45.43054989,0.085714286,0.013657056,66
337,1270,0.01,5,100,27,1,0.004,42.30633953,0.1125,0.006163328,71
338,1271,0.01,5,100,27,1,0.004,45.03451993,0.179487179,0.006144393,64
339,1272,0.01,5,100,27,1,0.003,44.76208308,0.098765432,0.016975309,75
340,1273,0.01,5,100,27,1,0.005,45.82315524,0.135135135,0.004580153,59
341,1274,0.01,5,100,27,1,0.004,50.65860968,0.026666667,0.012232416,72
342,1275,0.01,5,100,27,1,0.004,46.3960564,0.104477612,0.013595166,63
343,1276,0.01,5,100,27,1,0.003,43.67546799,0.134328358,0.00755287,58
344,1277,0.01,5,100,27,1,0.004,44.95873015,0.109756098,0.01236476,76
345,1278,0.01,5,100,27,1,0.004,44.16025407,0.097222222,0.01369863,69
346,1279,0.01,5,100,27,1,0.004,47.19892467,0.128571429,0.012139605,60
347,1280,0.01,5,100,27,1,0.003,49.61224449,0.103448276,0.007451565,52
348,1281,0.01,5,100,27,1,0.004,40.87872882,0.131578947,0.010719755,70
349,1282,0.01,5,100,27,1,0.003,43.22616006,0.146666667,0.012232416,63
350,1283,0.01,5,100,27,1,0.003,46.86348016,0.092105263,0.013782542,71
401,1234,0.01,3,100,27,2,0.014,34.70161801,0.209302326,0.017492711,37
402,1235,0.01,3,100,27,2,0.008,36.87303466,0.224489796,0.010294118,37
