"","seed","alpha","deg","n","d","method","time","sig_diff","TPR","FPR","SHM"
"1",1234,0.01,3,50,9,0,0.00999999999999979,0,0.285714285714286,0.0298507462686567,9
"2",1235,0.01,3,50,9,0,0,0,0.157894736842105,0.0161290322580645,13
"3",1236,0.01,3,50,9,0,0.0199999999999996,0,0.142857142857143,0.0298507462686567,14
"4",1237,0.01,3,50,9,0,0.0100000000000007,0,0.25,0.0163934426229508,9
"5",1238,0.01,3,50,9,0,0,0,0.125,0,13
"6",1239,0.01,3,50,9,0,0,0,0.166666666666667,0,5
"7",1240,0.01,3,50,9,0,0.00999999999999979,0,0.133333333333333,0.0303030303030303,13
"8",1241,0.01,3,50,9,0,0,0,0.357142857142857,0.0447761194029851,12
"9",1242,0.01,3,50,9,0,0,0,0.333333333333333,0.0289855072463768,9
"10",1243,0.01,3,50,9,0,0.00999999999999979,0,0.222222222222222,0.0317460317460317,15
"11",1244,0.01,3,50,9,0,0,0,0.2,0.0151515151515152,12
"12",1245,0.01,3,50,9,0,0.0200000000000005,0,0.0666666666666667,0.0151515151515152,14
"13",1246,0.01,3,50,9,0,0,0,0.0769230769230769,0.0147058823529412,11
"14",1247,0.01,3,50,9,0,0.0199999999999996,0,0.0769230769230769,0,17
"15",1248,0.01,3,50,9,0,0,0,0,0,10
"16",1249,0.01,3,50,9,0,0.00999999999999979,0,0,0.0289855072463768,12
"17",1250,0.01,3,50,9,0,0,0,0.294117647058824,0.03125,12
"18",1251,0.01,3,50,9,0,0.0200000000000005,0,0.0454545454545455,0.0508474576271186,17
"19",1252,0.01,3,50,9,0,0,0,0.117647058823529,0.03125,16
"20",1253,0.01,3,50,9,0,0,0,0.1,0.0327868852459016,17
"21",1254,0.01,3,50,9,0,0.0199999999999996,0,0.111111111111111,0.0317460317460317,14
"22",1255,0.01,3,50,9,0,0,0,0.0666666666666667,0.0151515151515152,12
"23",1256,0.01,3,50,9,0,0.0100000000000007,0,0.2,0.0454545454545455,13
"24",1257,0.01,3,50,9,0,0,0,0.2,0.028169014084507,7
"25",1258,0.01,3,50,9,0,0,0,0.0869565217391304,0,16
"26",1259,0.01,3,50,9,0,0,0,0.166666666666667,0.0175438596491228,18
"27",1260,0.01,3,50,9,0,0,0,0.111111111111111,0.0138888888888889,8
"28",1261,0.01,3,50,9,0,0,0,0.166666666666667,0.0579710144927536,13
"29",1262,0.01,3,50,9,0,0.0199999999999996,0,0.142857142857143,0,9
"30",1263,0.01,3,50,9,0,0,0,0.19047619047619,0.0333333333333333,18
"31",1264,0.01,3,50,9,0,0.0100000000000007,0,0.272727272727273,0.0428571428571429,10
"32",1265,0.01,3,50,9,0,0,0,0,0,14
"33",1266,0.01,3,50,9,0,0,0,0.176470588235294,0.015625,12
"34",1267,0.01,3,50,9,0,0,0,0.0967741935483871,0.02,23
"35",1268,0.01,3,50,9,0,0,0,0.333333333333333,0.0289855072463768,10
"36",1269,0.01,3,50,9,0,0,0,0.111111111111111,0.0317460317460317,15
"37",1270,0.01,3,50,9,0,0.0200000000000005,0,0.227272727272727,0.0169491525423729,12
