"","seed","alpha","deg","n","d","method","time","sig_diff","TPR","FPR","SHM"
"1",1234,0.01,3,200,2187,0,100.908,0,0.402454949072865,0.000404047590152203,3933
"2",1235,0.01,3,200,2187,0,42.345,0,0.404016692749087,0.000397979969178523,3938
"3",1236,0.01,3,200,2187,0,69.53,0,0.406233351092168,0.000402367334384413,3889
"4",1237,0.01,3,200,2187,0,56.717,0,0.405665419561732,0.000405923384681247,3896
"5",1238,0.01,3,200,2187,0,98.101,0,0.418886198547215,0.000388763764706276,3773
"6",1239,0.01,3,200,2187,0,35.519,0,0.411796832332059,0.000416796828494173,3900
"7",1240,0.01,3,200,2187,0,63.734,0,0.405864620443957,0.000403613903233096,3831
"8",1241,0.01,3,200,2187,0,61.116,0,0.405526315789474,0.000405719069570463,3922
"9",1242,0.01,3,200,2187,0,89.673,0,0.414453873528607,0.000411565169576567,3843
"10",1243,0.01,3,200,2187,0,40.251,0,0.412951167728238,0.000391278793254354,3791
"11",1244,0.01,3,200,2187,0,65.426,0,0.414068745003997,0.000399647138777574,3812
"12",1245,0.01,3,200,2187,0,64.968,0,0.408526713437669,0.000398178547612885,3798
"13",1246,0.01,3,200,2187,0,48.382,0,0.410112359550562,0.000402575226014394,3876
"14",1247,0.01,3,200,2187,0,42.723,0,0.406374501992032,0.000388976909125453,3833
"15",1248,0.01,3,200,2187,0,45.016,0,0.39618138424821,0.00040467040704319,3939
"16",1249,0.01,3,200,2187,0,81.2629999999999,0,0.404552934722984,0.000415958494539917,3901
"17",1250,0.01,3,200,2187,0,38.981,0,0.41324751944221,0.000409060854863953,3871
"18",1251,0.01,3,200,2187,0,41.157,0,0.412398921832884,0.000404456004581463,3870
"19",1252,0.01,3,200,2187,0,51.568,0,0.402714932126697,0.000405924658709427,3894
"20",1253,0.01,3,200,2187,0,61.5599999999999,0,0.408994708994709,0.000398393953451098,3879
"21",1254,0.01,3,200,2187,0,69.816,0,0.420197175592859,0.000391277565190609,3798
"22",1255,0.01,3,200,2187,0,38.67,0,0.415647921760391,0.000402779660903465,3803
"23",1256,0.01,3,200,2187,0,73.0820000000001,0,0.406068601583113,0.000401324160488653,3874
"24",1257,0.01,3,200,2187,0,72.914,0,0.411640211640212,0.000389815092058506,3804
"25",1258,0.01,3,200,2187,0,55.281,0,0.4110445428497,0.000396934170026762,3884
"26",1259,0.01,3,200,2187,0,38.627,0,0.417041545382376,0.000394836781965145,3824
"27",1260,0.01,3,200,2187,0,40.083,0,0.4156852248394,0.000401947341759651,3859
"28",1261,0.01,3,200,2187,0,79.101,0,0.401126911725248,0.000403829728647346,3882
"29",1262,0.01,3,200,2187,0,54.295,0,0.399145070798824,0.000417431609218731,3976
"30",1263,0.01,3,200,2187,0,32.109,0,0.411478072550081,0.000406337781358051,3831
"31",1264,0.01,3,200,2187,0,50.587,0,0.40197152245345,0.000406334210515854,3846
"32",1265,0.01,3,200,2187,0,58.97,0,0.408285565398645,0.000403629864927327,3921
"33",1266,0.01,3,200,2187,0,41.244,0,0.411499735029147,0.000397138011736286,3854
"34",1267,0.01,3,200,2187,0,39.188,0,0.419190565532029,0.000393368147809337,3797
"35",1268,0.01,3,200,2187,0,67.672,0,0.407127429805616,0.000401316938901693,3832
"36",1269,0.01,3,200,2187,0,53.255,0,0.408272898200376,0.000397970725926224,3868
"37",1270,0.01,3,200,2187,0,47.082,0,0.402442192777345,0.000401538358526256,3943
"38",1271,0.01,3,200,2187,0,44.733,0,0.407876989479363,0.000412825243730099,3928
"39",1272,0.01,3,200,2187,0,70.204,0,0.405724789915966,0.000398605529296879,3882
"40",1273,0.01,3,200,2187,0,58.587,0,0.410658307210031,0.000390237492469881,3829
"41",1274,0.01,3,200,2187,0,31.812,0,0.413583509513742,0.00038855997413785,3807
"42",1275,0.01,3,200,2187,0,42.237,0,0.404491341991342,0.00040047931976265,3866
"43",1276,0.01,3,200,2187,0,54.536,0,0.41029058917622,0.000402785560315516,3876
"44",1277,0.01,3,200,2187,0,63.303,0,0.40736814206202,0.000398184129715542,3876
"45",1278,0.01,3,200,2187,0,38.755,0,0.404674369747899,0.000396931595315579,3884
"46",1279,0.01,3,200,2187,0,44.621,0,0.41301998919503,0.000410732440769683,3862
"47",1280,0.01,3,200,2187,0,43.432,0,0.408057001918334,0.000404032372806173,3813
"48",1281,0.01,3,200,2187,0,75.5700000000001,0,0.412444211079023,0.00040027954703337,3875
"49",1282,0.01,3,200,2187,0,43.963,0,0.39758389261745,0.000408014321930414,3907
"50",1283,0.01,3,200,2187,0,34.891,0,0.416289592760181,0.000402576826472649,3869
"51",1234,0.01,5,200,2187,0,75.624,0,0.408671426083928,0.000294731712504286,4604
"52",1235,0.01,5,200,2187,0,56.91,0,0.409379831644047,0.000278408791186708,4574
"53",1236,0.01,5,200,2187,0,53.957,0,0.409611380985427,0.000302478122667962,4648
"54",1237,0.01,5,200,2187,0,53.777,0,0.403217525243882,0.000274432786575024,4571
"55",1238,0.01,5,200,2187,0,56.8129999999999,0,0.403660220994475,0.000286570918347802,4614
"56",1239,0.01,5,200,2187,0,52.4499999999999,0,0.412986559609007,0.000279659384916814,4499
"57",1240,0.01,5,200,2187,0,42.715,0,0.41304347826087,0.000288452340158573,4571
"58",1241,0.01,5,200,2187,0,47.334,0,0.407811400422238,0.000292425509468244,4530
"59",1242,0.01,5,200,2187,0,53.744,0,0.419458544839255,0.000280507316321611,4571
"60",1243,0.01,5,200,2187,0,51.4449999999999,0,0.408545853740922,0.000277158613436583,4643
"61",1244,0.01,5,200,2187,0,52.609,0,0.4081526452732,0.000282801404336093,4557
"62",1245,0.01,5,200,2187,0,62.283,0,0.405415033843962,0.000289700053690798,4520
"63",1246,0.01,5,200,2187,0,57.974,0,0.407144095717011,0.000281964212524402,4574
"64",1247,0.01,5,200,2187,0,47.4870000000001,0,0.415525114155251,0.000285727742279856,4473
"65",1248,0.01,5,200,2187,0,28.021,0,0.408493945079311,0.000276945916628185,4577
"66",1249,0.01,5,200,2187,0,51.612,0,0.422230051083319,0.000279865664481049,4422
"67",1250,0.01,5,200,2187,0,56.48,0,0.415360501567398,0.00028719589837368,4538
"68",1251,0.01,5,200,2187,0,85.975,0,0.423740753786545,0.000280493694020314,4398
"69",1252,0.01,5,200,2187,0,49.4929999999999,0,0.40924035300225,0.000289919387757238,4589
"70",1253,0.01,5,200,2187,0,62.508,0,0.408982240437158,0.000286156094695688,4640
"71",1254,0.01,5,200,2187,0,43.715,0,0.414790439903014,0.000278824707804475,4505
"72",1255,0.01,5,200,2187,0,67.497,0,0.401229148375768,0.000302055105066195,4643
"73",1256,0.01,5,200,2187,0,63.677,0,0.414941338854382,0.000273383442466915,4492
"74",1257,0.01,5,200,2187,0,56.173,0,0.415373888792052,0.000293266058671632,4542
"75",1258,0.01,5,200,2187,0,73.519,0,0.408495018353435,0.00028845058912579,4549
